Trait	Var(add)	Var(dom)	h2
Zm00001d033805	0.869276	0.017816	0.887090814699101
Zm00001d033815	0.666262	0.058488	0.724749490908112
Zm00001d033818	0.797719	2e-06	0.79771943671333
Zm00001d033822	0.586656	0.030037	0.616697895788312
Zm00001d033825	0.593383	0.099487	0.692928556550719
Zm00001d033826	0.842913	1e-06	0.842913776972889
Zm00001d033827	0.394244	3e-06	0.394221735045412
Zm00001d033830	0.879106	1e-06	0.8791094565848
Zm00001d033831	0.821566	1e-06	0.821567377129623
Zm00001d033832	0.795521	0.009889	0.805409662828785
Zm00001d033834	0.484374	2e-06	0.48437357353702
Zm00001d033835	0.190582	0.008169	0.198752156871708
Zm00001d033836	0.710226	2e-06	0.71022290545734
Zm00001d033837	0.763688	1e-06	0.763682722687213
Zm00001d033839	0.542154	0.02172	0.563880439095358
Zm00001d033840	0.837756	0.110421	0.948177979473154
Zm00001d033843	0.639567	3e-06	0.639577986883376
Zm00001d033846	0.360088	0.006393	0.366482395133646
Zm00001d033847	0.803462	1e-06	0.803472389679286
Zm00001d033848	0.593679	0.009194	0.602872611539771
Zm00001d033849	0.262744	2e-06	0.262740202416514
Zm00001d033850	0.849863	0.012801	0.86265645662269
Zm00001d033853	0.687063	2e-06	0.687075325621641
Zm00001d033854	0.588504	2e-06	0.588510117283155
Zm00001d033855	0.75117	0.014982	0.76614479948659
Zm00001d033857	0.71375	0.006187	0.719937455450813
Zm00001d033858	0.769073	0.005257	0.774324307775206
Zm00001d033859	0.501845	1e-06	0.501845158115857
Zm00001d033860	0.151087	1e-06	0.151101674266421
Zm00001d033861	0.451691	1e-06	0.451689241188241
Zm00001d033862	0.414125	1e-06	0.414128174570948
Zm00001d033863	0.25172	0.077917	0.329641962632069
Zm00001d033866	0.909175	0.028246	0.937422020336349
Zm00001d033867	0.785579	0.182404	0.967983692495198
Zm00001d033869	0.593562	0.063203	0.656771194388941
Zm00001d033870	0.24818	0.100032	0.348210534739032
Zm00001d033872	0.678006	3e-06	0.678009156697681
Zm00001d033873	0.763733	0.015669	0.779385585261886
Zm00001d033874	0.863146	1e-06	0.863146622196063
Zm00001d033876	0.601177	2e-06	0.601181627596722
Zm00001d033877	0.515419	2e-06	0.515420031261057
Zm00001d033878	0.335632	0.120722	0.456353889307296
Zm00001d033879	0.413302	0.031503	0.444839510983391
Zm00001d033882	0.732722	1e-06	0.732723187373267
Zm00001d033883	0.434202	0.023848	0.4580502771998
Zm00001d033884	0.220932	2e-06	0.220929232261142
Zm00001d033886	0.991565	0	0.991564987743729
Zm00001d033887	0.809547	1e-06	0.809547798257571
Zm00001d033890	0.735792	1e-06	0.735804187692129
Zm00001d033891	0.128095	0.095494	0.223586655449451
Zm00001d033892	0.76368	1e-06	0.763672525824725
Zm00001d033893	0.550947	2e-06	0.550947456730682
Zm00001d033895	0.742938	0.067396	0.810386111942532
Zm00001d033896	0.516755	0.050031	0.566785141022701
Zm00001d033897	0.588867	2e-06	0.58887093607961
Zm00001d033898	0.631016	3e-06	0.630996487513834
Zm00001d033899	0.650712	1e-06	0.650713078190783
Zm00001d033901	0.60435	0.018464	0.622812799307923
Zm00001d033902	0.492642	3e-06	0.492641668499377
Zm00001d033903	0.470971	6e-06	0.470961206573122
Zm00001d033905	0.490153	1e-06	0.4901562358891
Zm00001d033906	0.698648	0.064796	0.763437091789595
Zm00001d033909	0.494886	0.066688	0.56157289651375
Zm00001d033910	0.707225	2e-06	0.707219304926444
Zm00001d033912	0.34761	4e-06	0.347579693034238
Zm00001d033913	0.411437	2e-06	0.411424685481129
Zm00001d033916	0.153585	0.160513	0.314101015793782
Zm00001d033917	0.724398	2e-06	0.724392449747644
Zm00001d033919	0.672115	0.02635	0.698460971339047
Zm00001d033922	0.762651	0.080413	0.843058847479315
Zm00001d033924	0.519647	2e-06	0.519645815732014
Zm00001d033927	0.801751	0.005582	0.807332148937745
Zm00001d033928	0.622133	2e-06	0.622126436781609
Zm00001d033931	0.59768	0.003839	0.601514205096172
Zm00001d033932	0.414329	0.007011	0.421308460325801
Zm00001d033933	0.329934	0.001023	0.330919661733615
Zm00001d033935	0.537745	6e-06	0.537760344732335
Zm00001d033936	0.048305	0.057164	0.105470200712013
Zm00001d033941	0.626346	2e-06	0.626350366421055
Zm00001d033942	0.112119	1e-06	0.112121347511393
Zm00001d033943	0.36318	0.023642	0.386823324142232
Zm00001d033945	0.868348	1e-06	0.868342718229851
Zm00001d033951	0.816725	0.003265	0.819990814796842
Zm00001d033954	0.827049	0.011785	0.838834750691447
Zm00001d033955	0.781512	1e-06	0.78150769193291
Zm00001d033957	0.515704	2e-06	0.515707470564353
Zm00001d033965	0.679537	1e-06	0.679528913590049
Zm00001d033966	0.575301	3e-06	0.575285307690182
Zm00001d033967	0.76574	0.00799	0.773725851922103
Zm00001d033969	0.498575	3e-06	0.498538182668694
Zm00001d033972	0.775611	0.043094	0.818704497016767
Zm00001d033975	0.715798	0.030693	0.746477090540883
Zm00001d033976	0.807695	0.005248	0.812943917268027
Zm00001d033977	0.60818	1e-06	0.608179831408055
Zm00001d033978	0.802121	1e-06	0.802121710622724
Zm00001d033979	0.753648	0.000191	0.753879577901924
Zm00001d033980	0.692643	0.001418	0.694064209998366
Zm00001d033981	0.80541	0.011181	0.816588778601105
Zm00001d033983	0.789947	0.04196	0.831911219203139
Zm00001d033985	0.867089	1e-06	0.867088061583383
Zm00001d033986	0.825838	1e-06	0.825830151984441
Zm00001d033987	0.592049	3e-06	0.592051520405491
Zm00001d033988	0.602487	0.050545	0.653030899373114
Zm00001d033989	0.727714	2e-06	0.727707449398345
Zm00001d033990	0.443491	2e-06	0.443494007896604
Zm00001d033992	0.661628	1e-06	0.661640592836558
Zm00001d033993	0.835367	0.006942	0.842309140797331
Zm00001d033994	0.723445	2e-06	0.723442309292072
Zm00001d033995	0.905149	0.006044	0.911191503526589
Zm00001d033998	0.153916	0.06817	0.222086642641382
Zm00001d033999	0.313105	0.038057	0.351159587417516
Zm00001d034000	0.835056	0.065198	0.900266302170481
Zm00001d034001	0.575299	2e-06	0.575313219843812
Zm00001d034005	0.796341	0.034549	0.830891468499944
Zm00001d034006	0.612042	2e-06	0.61201529219006
Zm00001d034007	0.790384	0.003108	0.793493393692795
Zm00001d034010	0.272681	0.035886	0.308532423208191
Zm00001d034011	0.496815	0.105117	0.601924831992035
Zm00001d034012	0.705944	2e-06	0.705948372615039
Zm00001d034013	0.745949	0.072632	0.818580833942941
Zm00001d034015	0.7397	0.030441	0.770147063960597
Zm00001d034017	0.690762	0.010063	0.700820946218236
Zm00001d034018	0.794279	2e-06	0.79429240701594
Zm00001d034019	0.589988	1e-06	0.589989735011215
Zm00001d034020	0.560984	3e-06	0.560984900013603
Zm00001d034022	0.868919	0.002275	0.871191625857562
Zm00001d034023	0.658988	0.031087	0.690064017576423
Zm00001d034024	0.681708	0.002205	0.683913176062332
Zm00001d034025	0.722651	0.007414	0.730067503456502
Zm00001d034026	0.618321	0.05092	0.669242576755516
Zm00001d034027	0.793596	1e-06	0.793597495221734
Zm00001d034028	0.809807	1e-06	0.809800769466972
Zm00001d034030	0.715659	0.017959	0.733615419317704
Zm00001d034031	0.649503	3e-06	0.649501870612468
Zm00001d034032	0.77512	2e-06	0.775107020547945
Zm00001d034033	0.516542	0.047279	0.563798633384465
Zm00001d034034	0.801131	1e-06	0.801134166774069
Zm00001d034035	0.840317	1e-06	0.84031878906026
Zm00001d034036	0.647561	3e-06	0.647519281685277
Zm00001d034037	0.828047	2e-06	0.82804352484583
Zm00001d034039	0.729866	0.009568	0.7394518427584
Zm00001d034040	0.718256	0.10126	0.819516373707193
Zm00001d034041	0.762224	0.04327	0.805493822632081
Zm00001d034042	0.712251	1e-06	0.712251430164543
Zm00001d034043	0.796209	0.052383	0.848591777116449
Zm00001d034044	0.440622	2e-06	0.440602055800294
Zm00001d034048	0.65085	1e-06	0.65085057236565
Zm00001d034049	0.604955	0.02994	0.634900369340203
Zm00001d034050	0.537238	2e-06	0.537258052176574
Zm00001d034054	0.781727	1e-06	0.781726208298533
Zm00001d034055	0.802168	2e-06	0.802143723877578
Zm00001d034059	0.661178	0.028986	0.690201655915071
Zm00001d034062	0.518603	3e-06	0.51859250927527
Zm00001d034063	0.410793	0.073467	0.484244529773877
Zm00001d034064	0.752215	0.004946	0.757166689837342
Zm00001d034066	0.851418	0.019845	0.871263412262842
Zm00001d034067	0.564469	1e-06	0.564470899234637
Zm00001d034068	0.75649	1e-06	0.756491417422528
Zm00001d034069	0.662061	0.000425	0.662489097478922
Zm00001d034073	0.470215	1e-06	0.470215512624654
Zm00001d034074	0.744152	0.01334	0.757490107405314
Zm00001d034075	0.733206	1e-06	0.733207553147115
Zm00001d034076	0.814915	0.03509	0.850004403346543
Zm00001d034077	0.658368	0.030623	0.688970479626933
Zm00001d034080	0.677255	4e-06	0.677251774346967
Zm00001d034082	0.794854	0.003257	0.798109597437785
Zm00001d034085	0.550606	0.040913	0.59151811552263
Zm00001d034088	0.876871	0.024493	0.901363471493207
Zm00001d034090	0.751545	0.004776	0.756327091764615
Zm00001d034095	0.670683	0.019029	0.689711986950984
Zm00001d034096	0.734297	0.034619	0.768916444509821
Zm00001d034097	0.471434	0.072236	0.543669632532738
Zm00001d034099	0.825811	0.066972	0.892782505660933
Zm00001d034103	0.736412	0.063887	0.800294247271407
Zm00001d034104	0.800014	0.052831	0.852846564170579
Zm00001d034107	0.674255	1e-06	0.674256925695687
Zm00001d034108	0.870704	2e-06	0.870693228645973
Zm00001d034109	0.507895	2e-06	0.507890699595541
Zm00001d034111	0.170289	0.008882	0.179173041089495
Zm00001d034112	0.618237	3e-06	0.61824602707475
Zm00001d034116	0.839795	1e-06	0.839795513139731
Zm00001d034118	0.81145	0.007633	0.819082447268875
Zm00001d034124	0.491697	0.100032	0.591713108795735
Zm00001d034125	0.709562	2e-06	0.709505871925548
Zm00001d034126	0.41368	2e-06	0.413682963884536
Zm00001d034128	0.713956	2e-06	0.713956592825673
Zm00001d034129	0.609657	2e-06	0.609658037568962
Zm00001d034130	0.546624	0.020143	0.566768411850181
Zm00001d034131	0.138467	2e-06	0.138490464679022
Zm00001d034133	0.418177	0.043181	0.461354811627663
Zm00001d034137	0.571598	2e-06	0.571591534891039
Zm00001d034139	0.787299	0.032271	0.819562984736339
Zm00001d034143	0.61004	0.06075	0.670790759188549
Zm00001d034145	0.374177	0.038539	0.412720062868653
Zm00001d034148	0.79881	0.003343	0.802152768639335
Zm00001d034152	0.478534	0.021556	0.500153092467851
Zm00001d034157	0.894169	0.030225	0.924394363988436
Zm00001d034159	0.540837	2e-06	0.540825176558047
Zm00001d034160	0.460208	0.045985	0.506194053054478
Zm00001d034161	0.535559	3e-06	0.535525260625501
Zm00001d034163	0.364557	1.2e-05	0.364570756648364
Zm00001d034164	0.79162	0.039719	0.831339189787019
Zm00001d034166	0.841426	0.024278	0.865698705735497
Zm00001d034167	0.865803	0.016263	0.882062795074119
Zm00001d034168	0.754289	1e-06	0.754288836480617
Zm00001d034172	0.783942	0.082434	0.866376131938887
Zm00001d034173	0.783767	1e-06	0.783768973829672
Zm00001d034174	0.342569	0.000469	0.343037404679707
Zm00001d034178	0.484527	0.046431	0.530984134283743
Zm00001d034179	0.618446	0.025299	0.643749879638724
Zm00001d034180	0.792519	0.019195	0.811713400405493
Zm00001d034181	0.658901	1e-06	0.658901402942473
Zm00001d034182	0.703918	1e-06	0.703919048239231
Zm00001d034183	0.746862	0.028982	0.775853852263701
Zm00001d034184	0.717324	0.082645	0.799968605437117
Zm00001d034186	0.828232	1e-06	0.82823392121275
Zm00001d034187	0.596601	0.04367	0.640270744468492
Zm00001d034188	0.903779	0.012405	0.916185368536854
Zm00001d034189	0.708104	0.003847	0.711948715476937
Zm00001d034190	0.361468	2e-06	0.361470214275512
Zm00001d034191	0.79737	0.043311	0.840688811517832
Zm00001d034192	0.521136	0.057575	0.578733154451446
Zm00001d034194	0.777127	2e-06	0.777107657413851
Zm00001d034195	0.144802	0.070364	0.215165650608845
Zm00001d034196	0.554771	0.041477	0.596264687693259
Zm00001d034197	0.638683	0.040181	0.678867116532572
Zm00001d034198	0.66103	1e-06	0.661036643565589
Zm00001d034199	0.165389	1e-06	0.165390733309011
Zm00001d034204	0.115148	2e-06	0.115149459332004
Zm00001d034205	0.646923	2e-06	0.646928280306425
Zm00001d034206	0.733837	0.018107	0.751947453791778
Zm00001d034207	0.419401	0.130372	0.549767875565431
Zm00001d034208	0.830171	0.007757	0.837928045227548
Zm00001d034212	0.54247	0.034677	0.577146887674132
Zm00001d034217	0.767084	1e-06	0.767085871821926
Zm00001d034218	0.571242	2e-06	0.571255838213329
Zm00001d034219	0.706852	1e-06	0.706852831325176
Zm00001d034221	0.611319	2e-06	0.611321351650625
Zm00001d034223	0.687185	2e-06	0.687204053941794
Zm00001d034237	0.755548	0.010493	0.766050202136004
Zm00001d034239	0.628988	3e-06	0.628975076636012
Zm00001d034240	0.728248	2e-06	0.728255045543847
Zm00001d034241	0.761652	0.021699	0.783367441023681
Zm00001d034244	0.902341	0.002008	0.904343165667553
Zm00001d034245	0.681788	1e-06	0.681785037188275
Zm00001d034248	0.823349	1e-06	0.823349234945448
Zm00001d034249	0.46073	3e-06	0.460728275762167
Zm00001d034250	0.562844	6e-06	0.562844159315691
Zm00001d034251	0.56956	2e-06	0.569576366065947
Zm00001d034252	0.578347	2e-06	0.578350419817229
Zm00001d034254	0.745154	1e-06	0.745159935707149
Zm00001d034255	0.741917	2e-06	0.741932545375874
Zm00001d034256	0.774243	0.002394	0.776664954631056
Zm00001d034257	0.734234	2e-06	0.734234166828777
Zm00001d034263	0.84092	0.008396	0.849316410320537
Zm00001d034270	0.523454	0.011526	0.534981574974432
Zm00001d034277	0.64247	2e-06	0.642472514686731
Zm00001d034278	0.768033	1e-06	0.768035063413245
Zm00001d034279	0.757941	0.015979	0.773923003746918
Zm00001d034282	0.585312	3e-06	0.585296506904955
Zm00001d034283	0.862113	2e-06	0.862116263879817
Zm00001d034286	0.873976	0.007538	0.881514692060753
Zm00001d034298	0.727911	2e-06	0.727904
Zm00001d034301	0.74428	1e-06	0.744280603227094
Zm00001d034305	0.527631	1e-06	0.52763146473574
Zm00001d034307	0.429748	0.027225	0.456973280424232
Zm00001d034312	0.456904	0.102949	0.559855307683332
Zm00001d034313	0.720179	0.033057	0.753231492361927
Zm00001d034316	0.774259	1e-06	0.77425986700337
Zm00001d034317	0.574106	0.092858	0.66696
Zm00001d034318	0.597357	2e-06	0.597359562381654
Zm00001d034319	0.599818	0.033526	0.633366556773748
Zm00001d034320	0.804342	0.006553	0.810896294589556
Zm00001d034324	0.530829	0.173681	0.704510687236413
Zm00001d034326	0.592585	1e-06	0.592586514682988
Zm00001d034330	0.172638	1e-06	0.172638576144988
Zm00001d034333	0.801003	0.04461	0.845613111118097
Zm00001d034337	0.697561	0.0693	0.766880170803309
Zm00001d034338	0.642546	2e-06	0.64254457773941
Zm00001d034339	0.393173	0.126874	0.520052970109724
Zm00001d034340	0.385261	2e-06	0.38526275051024
Zm00001d034341	0.827469	0.007255	0.834723331735634
Zm00001d034343	0.825345	0.036282	0.861641128640384
Zm00001d034344	0.801292	2e-06	0.801290360164863
Zm00001d034345	0.428646	0.012654	0.441302754215101
Zm00001d034346	0.666933	2e-06	0.666933167510586
Zm00001d034350	0.627457	0.008947	0.636470337174562
Zm00001d034351	0.834738	0.033849	0.868606565812494
Zm00001d034353	0.287408	2e-06	0.287405530059136
Zm00001d034356	0.806631	1e-06	0.806630253170384
Zm00001d034357	0.783673	0.039607	0.823280641607003
Zm00001d034358	0.824555	0.035541	0.860097323600973
Zm00001d034359	0.751107	0.023929	0.77503718695896
Zm00001d034360	0.626464	0.07712	0.703580360498114
Zm00001d034365	0.379924	5e-06	0.379930688916849
Zm00001d034366	0.624557	2e-06	0.62456279809221
Zm00001d034368	0.6356	5e-06	0.635593220338983
Zm00001d034369	0.528625	0.043398	0.572021417338559
Zm00001d034370	0.857756	1e-06	0.857755069218493
Zm00001d034371	0.453296	5e-06	0.453321089684726
Zm00001d034372	0.665717	2e-06	0.665706754430071
Zm00001d034373	0.712558	0.015438	0.727973861175487
Zm00001d034379	0.616446	0.095118	0.711564808924989
Zm00001d034380	0.865891	1e-06	0.865889433381805
Zm00001d034382	0.560584	2e-06	0.560585706762154
Zm00001d034383	0.81998	1e-06	0.81998621527151
Zm00001d034385	0.807625	1e-06	0.807625517704819
Zm00001d034387	0.871553	0.000691	0.87224108123115
Zm00001d034388	0.771882	0.02383	0.79571124167067
Zm00001d034394	0.825777	0.023476	0.849252584512126
Zm00001d034399	0.868091	0.022344	0.890422678885799
Zm00001d034400	0.649586	1e-06	0.649605263157895
Zm00001d034401	0.665044	3e-06	0.665051871486678
Zm00001d034404	0.757503	1e-06	0.757497505722167
Zm00001d034405	0.815895	0.029275	0.845167404421732
Zm00001d034406	0.688233	2e-06	0.688248597034928
Zm00001d034407	0.543711	2e-06	0.54370467256879
Zm00001d034409	0.472311	1e-06	0.472305606662148
Zm00001d034410	0.435658	0.193122	0.628788163987501
Zm00001d034412	0.659657	1e-06	0.659658065318038
Zm00001d034414	0.8295	2e-06	0.829502719502719
Zm00001d034415	0.850067	1e-06	0.850067804003755
Zm00001d034416	0.620626	2e-06	0.620626344517135
Zm00001d034417	0.711908	0.184028	0.895936537441875
Zm00001d034418	0.781434	0.053525	0.834958034121575
Zm00001d034419	0.328959	0.038939	0.367899008115419
Zm00001d034420	0.766929	0.073717	0.840658315756245
Zm00001d034421	0.697287	1e-06	0.697288031902157
Zm00001d034422	0.764255	2e-06	0.764253057715603
Zm00001d034423	0.825965	0.009375	0.835348837209302
Zm00001d034424	0.86493	1e-06	0.864927587050101
Zm00001d034425	0.543464	1e-06	0.543462397452624
Zm00001d034427	0.592236	2e-06	0.592237841903266
Zm00001d034428	0.688311	1e-06	0.688305281826617
Zm00001d034429	0.857924	1e-06	0.857925000687815
Zm00001d034432	0.807305	1e-06	0.80732488936365
Zm00001d034433	0.792546	0.018729	0.811295799821269
Zm00001d034438	0.7697	0.147696	0.917395930789082
Zm00001d034439	0.499224	1e-06	0.49922575552092
Zm00001d034440	0.645744	2e-06	0.645735084665295
Zm00001d034441	0.672674	1e-06	0.672674705659704
Zm00001d034443	0.450179	0.040456	0.490665110851809
Zm00001d034444	0.539622	3e-06	0.539632260140068
Zm00001d034446	0.881389	0.046421	0.927814219402477
Zm00001d034447	0.83805	0.031914	0.869964240807744
Zm00001d034448	0.811403	1e-06	0.811404118081622
Zm00001d034452	0.863918	1e-06	0.863918863203661
Zm00001d034453	0.782582	0.093191	0.875772710024115
Zm00001d034460	0.870092	1e-06	0.870092910710367
Zm00001d034461	0.72155	0.030296	0.751845722798282
Zm00001d034462	0.795545	1e-06	0.795544937009493
Zm00001d034463	0.808849	0.007043	0.815893292205905
Zm00001d034467	0.801616	1e-06	0.801616919493455
Zm00001d034468	0.681508	0.093043	0.774557794528364
Zm00001d034469	0.356633	2e-06	0.35663286708842
Zm00001d034475	0.395891	2e-06	0.395897367117092
Zm00001d034479	0.711127	0.007091	0.718211571231506
Zm00001d034480	0.799783	0.031994	0.83178034538452
Zm00001d034485	0.626777	0.021324	0.648091761019304
Zm00001d034486	0.648836	2e-06	0.648811285390155
Zm00001d034487	0.833915	0.008088	0.842001959057011
Zm00001d034488	0.714087	1e-06	0.714087964805624
Zm00001d034489	0.827318	1e-06	0.827318378219668
Zm00001d034490	0.841428	2e-06	0.841427791865952
Zm00001d034491	0.842706	0.003162	0.845861710091475
Zm00001d034492	0.559833	4e-06	0.559864346800354
Zm00001d034493	0.587695	2e-06	0.587675461159697
Zm00001d034494	0.683215	1e-06	0.683214411610974
Zm00001d034495	0.573063	2e-06	0.573063537697567
Zm00001d034496	0.731394	0.016032	0.747426588029999
Zm00001d034497	0.826045	1e-06	0.826042242905991
Zm00001d034498	0.806279	1e-06	0.806276475150647
Zm00001d034501	0.675347	0.088025	0.763379954154347
Zm00001d034503	0.757964	1e-06	0.75796587487454
Zm00001d034505	0.573067	0.051352	0.624499089253188
Zm00001d034506	0.069391	0.154389	0.223780301557771
Zm00001d034507	0.042796	1e-06	0.0427946370736119
Zm00001d034508	0.658555	0.09055	0.749097024201214
Zm00001d034509	0.849338	0.00224	0.851564436478731
Zm00001d034510	0.710331	0.009769	0.720103373231774
Zm00001d034511	0.728534	0.024913	0.753450628208851
Zm00001d034512	0.479856	1e-06	0.479857201702595
Zm00001d034513	0.674511	3e-06	0.674509691601567
Zm00001d034514	0.639591	0.068338	0.707926929712765
Zm00001d034516	0.88311	0.012264	0.895371645971517
Zm00001d034517	0.688357	0.012762	0.70113994300285
Zm00001d034518	0.71011	1e-06	0.710109804067784
Zm00001d034519	0.859779	2e-06	0.859779401904251
Zm00001d034520	0.642008	2e-06	0.641973225334683
Zm00001d034521	0.826675	0.013935	0.840611464264508
Zm00001d034522	0.503929	0.120123	0.624074342965007
Zm00001d034523	0.840155	0.002233	0.842382442791011
Zm00001d034524	0.753064	1e-06	0.753062102970142
Zm00001d034525	0.768397	0.070209	0.838619830919457
Zm00001d034526	0.50606	1e-06	0.506061054758495
Zm00001d034527	0.761474	0.00223	0.763716560691986
Zm00001d034528	0.866856	1e-06	0.866865597798358
Zm00001d034529	0.739486	1e-06	0.7394866020095
Zm00001d034531	0.674144	0.009191	0.683319220999153
