gid	B1	B10	B11	B14	B15	B16	B17	B18	B19	B20	B21	B23	B24	B25	B26	B29	B3	B30	B35	B36	B37	B4	B41	B44	B45	B46	B48	B49	B5	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B6	B60	B61	B64	B68	B7	B70	B8	B9
Zm00001d012910	0.663101993	2.31770493	0.410624934	1.512854152	2.028179733	4.601822382	1.391743276	1.531235192	2.354306173	1.888840879	3.214212615	1.254970515	1.607000891	0.801335159	0.561751715	1.278757235	1.442799385	0	0.07123662	0.379314394	0.454832691	1.288050486	0	0	0	2.930780219	0.123276132	0.417425753	2.752513826	1.91933422	1.080789466	0.714571303	0	0.915295433	1.777592346	0.498039601	1.200021982	1.366247301	2.278452595	4.430115166	0.887408998	1.268790626	1.349490913	0	2.279538123	2.375186298	3.123603227	2.924216073
Zm00001d012911	6.670167574	5.771307504	10.05185666	5.414867196	4.727061499	4.868054349	9.01960227	4.437327015	6.697803325	5.402513627	5.746356769	6.87454814	7.357132884	9.141167885	6.214404002	8.846260551	6.679901633	7.682973351	8.681125196	8.062592791	7.090288574	7.896257785	8.275563654	7.752654577	8.261558314	7.522045446	7.041363339	11.5479693	5.22819006	6.564881977	8.933355651	10.58587685	8.906152976	8.023359759	8.043928619	8.695283049	8.107157005	5.507521924	10.04145116	4.70737177	9.183568422	4.898362651	7.807886603	6.438933865	5.404251858	5.575081717	5.534969662	6.227690588
Zm00001d012913	3.567665911	8.203675006	9.413923153	9.160883183	7.156081999	10.25206321	9.46185177	7.494993308	7.852627336	7.440116874	7.645945241	10.21282852	8.604440451	9.176490268	9.679705203	7.956419631	9.456044889	10.9784088	10.71470519	9.669912201	10.89880565	8.6499431	10.57500129	11.26778189	7.401350668	7.044414901	9.636158235	10.50332824	8.464746554	6.634820809	7.544206445	9.720136642	9.564796006	8.431045816	10.34302543	8.407026486	8.778024661	8.519101668	7.655923659	9.72411623	9.020927435	8.369225937	8.665529858	9.165194267	8.219325692	7.070301359	9.618001304	9.956393873
Zm00001d012915	3.08379675	3.903096775	4.637641522	4.241466858	3.285115142	6.519579836	4.831075403	3.565205101	4.822558945	3.12040504	5.181956208	5.427611286	3.806925218	5.159654153	5.348888796	4.423287926	3.852218555	6.955537933	5.849928607	5.526650876	5.38117697	4.02552	7.036289681	6.747864543	6.72799609	4.228409295	6.644753047	5.174569752	3.249352931	4.599556199	4.757634122	6.068375399	6.365848822	5.872916249	4.802191105	5.677077351	4.592342231	4.595001767	4.880532002	6.451141178	5.731357896	4.643217539	4.326724397	6.34682902	3.590122665	4.080178717	6.049296591	6.611691558
Zm00001d012916	3.666111597	5.572255842	5.80656059	7.335934881	6.474411848	6.138016615	5.906661524	6.81427912	4.566716895	5.589633254	4.717667913	6.410683269	7.146776902	7.625276565	7.812018289	5.801931219	7.522610471	8.907882007	8.308266569	8.322712583	8.354823375	5.753031222	8.425379984	8.317866327	6.632064773	5.640400086	8.063896658	6.936044889	6.708023796	6.717079567	6.365092208	6.537931908	7.810341485	7.999546986	6.973900898	6.966122162	7.500903795	6.104849725	6.376643048	5.816704974	7.880803151	6.581617278	7.404554665	7.25795262	5.765027619	7.445008758	6.088600986	6.105561036
Zm00001d012917	1.299466002	2.193875937	0.729037569	1.654220082	1.564070056	1.429281778	0.647172037	1.649522461	1.039502121	1.718004516	1.436252649	1.234274191	0.984496719	1.456041137	2.167871968	1.272864345	0.858698344	2.088300223	1.931144349	1.381549786	2.129277234	1.250533266	1.691790789	1.487746796	2.308171345	1.304669904	1.348829776	1.370357992	1.225258902	2.956393838	1.958579454	0.717076813	2.617949719	2.29192929	2.178012273	2.302842498	1.688368397	2.933383178	1.31803601	1.478893139	2.175583349	2.369006046	1.328671278	2.282387408	0.889461069	2.47842282	1.086333784	1.211329475
Zm00001d012918	2.61025115	3.804191077	4.534073223	4.809243851	4.220065073	2.668902421	4.181528427	5.876415684	3.571519444	4.074233157	5.104693505	4.309084005	5.063999348	4.395263308	4.715410355	4.661199241	5.090337236	4.395762615	3.497121311	4.260381278	5.972358054	4.888562166	4.714385615	4.088403482	3.092973379	4.275972536	4.607848829	5.404511921	4.451625131	4.921713345	3.05892077	5.655735083	3.023653125	4.988599716	4.86428389	3.217394106	5.289182672	5.490108326	3.552014477	2.942814312	3.599710843	5.443012142	5.480598084	2.861015633	4.653122113	5.026215269	2.958360255	3.501329589
Zm00001d012919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066302188	0	0	0.118428194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d012920	0	0	0.110606769	0	0.073980105	0.349648414	0.041300648	0	0.458004955	0.313963593	0.856376131	0.209851552	0	0.048380009	0	0	0	0.052311307	0.062362434	0	0	0.026531616	0	0	0	0	0	0.843289884	0.077729803	0.062230973	0	0.108792129	0	0.08434463	0	0	0	0.055630198	0.059540838	0.467257922	0	0	0	0.101116121	0	0	0.398779124	0.90534343
Zm00001d012921	26.9347188	43.23030158	39.5265291	42.36605641	34.22997038	30.96642176	37.40465227	36.40659075	36.10319589	44.64674638	36.28045546	35.04169467	38.97529376	25.45607038	26.51480927	24.8593476	35.83226785	21.50638676	22.16329608	27.75261991	26.61368308	30.18796382	20.53362875	20.34672559	18.51093411	22.41687787	21.38154027	38.37441293	32.95308268	36.41415975	27.78798933	36.56266068	19.12480007	37.55968745	40.69602964	25.2530588	36.58892983	33.76899077	25.06895055	33.34401873	24.82881324	39.3324909	35.94732008	20.65594684	29.68127807	37.88044031	33.72111013	40.97512312
Zm00001d012922	19.7587074	29.6999185	33.79841574	28.524357	23.45286202	23.8101154	31.33188896	21.25788677	28.64171585	28.64546027	34.88779583	28.33561579	25.26562738	46.70458041	58.89862376	39.32168273	26.94266344	83.21303991	84.26344578	55.34016869	61.38675716	35.33291546	71.54897254	82.15234406	65.15167451	39.92477225	88.9734674	42.8155895	23.54603215	23.05063104	40.20193377	40.68959585	78.60490618	28.95475627	33.13815711	55.92162664	29.64970501	29.30287471	35.23593438	23.91267386	56.50874802	25.54984514	30.20059517	78.76587359	23.93261899	24.35051674	23.63419602	28.78603039
Zm00001d012923	1.351720284	6.0748235	3.827141975	5.895130947	4.124820866	4.585341799	2.989648781	4.841803126	3.840341991	4.512074878	4.844331834	5.060809801	3.61500261	4.108794968	7.74832738	3.623590202	4.99098809	6.924318305	4.752177036	5.54409966	7.793490178	5.208914459	6.037273801	5.710478599	4.500256965	6.079178834	7.436075751	3.638743653	4.444341394	3.135977407	4.449054964	3.336667654	4.405926833	2.705779944	4.868504662	4.866752858	4.691505254	4.90170575	4.87295778	4.61548138	6.208245826	5.19377762	3.249534339	3.082793754	4.409624029	3.167725345	4.297673267	4.119919168
Zm00001d012924	15.10796937	10.67794825	19.32846674	11.1581183	8.037167217	11.47093909	14.69486926	10.15190631	12.91163412	10.43790102	12.76155432	15.89109855	11.64023592	10.3745436	10.43569642	12.18414741	12.12951671	3.224210512	1.659784872	9.852749766	10.79883345	11.96106562	3.426372074	2.433237455	2.276952137	14.22292461	2.311685326	21.17768556	10.60708318	13.46822056	15.39847882	21.27824508	2.961216495	19.08117483	18.35016897	10.63412007	16.78482478	12.39033006	14.51935346	14.30155496	9.92837429	13.69202008	16.05707179	2.3371118	10.68955528	11.48049314	11.63767761	13.49104745
Zm00001d012925	0.017105211	0	0.068443048	0	0	0	0.012778342	0	0	0	0	0	0	0	0	0	0.00868422	0	0	0	0	0	0	0	0	0.017640388	0	0.008697076	0.033067998	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015892035	0	0.029636403	0	0	0
Zm00001d012928	0.734938042	0.244646632	0.585140531	0.234327953	0.642256915	0.453670225	1.042038292	0.484891144	0.854253455	0.352065594	0.716909161	0.642996129	0.957391209	0.551263325	0.539341407	0.665258228	0.731018355	0.525098959	0.473723525	0.4422461	0.198041734	1.41079412	0.474725803	0.491741225	0.625395187	0.897144389	0.556283546	0.457562844	0.732801312	0.236362455	0.281528224	0.472238427	0.44918047	0.35467698	0.200355747	0.403558559	0.321544352	0.1811072	0.306910965	0.456355237	0.421519274	0.256137108	0.431983776	0.315472934	1.100105098	0.454215821	0.772766423	0.33878113
Zm00001d012929	3.302330297	3.717565119	6.84164313	5.102236471	5.07871637	4.966344096	6.792978936	3.688279549	4.392145829	3.418937132	4.273748334	4.528929256	5.69034634	5.855032829	6.152194618	4.414095238	5.466745959	6.278974153	7.432457295	5.315499019	5.485677757	4.022077647	7.326623756	7.115281723	7.203548578	2.873014116	6.186585892	5.427093215	6.76918622	7.346321266	3.96587585	5.997941321	6.361065039	7.3780771	5.196804977	5.953547552	5.398894885	4.748158341	4.989234546	5.939231925	5.823889484	3.474555547	6.245285783	8.487354992	7.325999443	7.308224265	4.176970511	4.93147489
Zm00001d012930	31.74853707	44.23012175	41.53230474	52.27333374	41.46707612	22.42244067	33.33674022	33.93432748	26.66808889	45.66818911	21.57687767	28.65390516	37.15323521	28.64313773	22.8888005	30.70746613	37.52679177	35.50928317	33.08508753	27.32909152	31.14831158	34.55739778	34.88409495	31.94646996	30.32863068	26.23403973	35.24668831	33.3643276	24.91688249	40.38404979	23.50704396	30.54147579	28.44835601	40.12859565	34.56970301	26.20968952	33.84942514	39.18641111	30.27550425	19.24833284	28.44231993	37.36295833	36.78423704	30.3641034	26.14694409	40.42492358	24.15982948	25.62073413
Zm00001d012931	5.910230717	6.759792207	10.69153971	6.344987771	7.573829682	5.498251864	10.29610485	8.984772925	6.452669158	6.162559559	7.59521706	8.677743551	12.86536454	6.671684628	8.927864495	6.597977584	9.530566404	10.59439871	9.173665552	7.565301509	9.485812066	7.436658259	9.744001146	7.709767091	8.448904643	6.4511129	10.34309791	11.19498058	9.322781755	7.729714971	5.95063065	8.972971451	9.138813543	11.16934162	10.49853417	10.27595607	11.11729351	6.263939507	6.332540894	7.753774027	7.897774207	7.792425853	10.09318307	9.070853124	8.257078485	8.10440433	7.367251752	7.406578717
Zm00001d012932	40.34241116	25.80781352	31.58525068	30.37104377	26.85681242	32.2648087	28.40224069	24.89520262	29.71714004	33.29432498	29.22223638	33.46966208	30.33041357	30.23953169	24.04341631	30.92107324	29.05519655	23.058897	20.18520826	24.22251482	27.17978861	25.22033812	24.91319349	23.84695326	21.87906357	23.69078338	20.02353251	32.90271702	21.10573753	36.21281917	28.08767328	33.35258799	22.26155021	40.44868235	30.13726744	22.74387658	28.25457849	31.70984827	27.06482416	28.91890706	25.77258707	28.89974565	32.26721454	23.52678915	25.1807501	37.95420559	30.27675311	37.3893129
Zm00001d012933	11.00056515	8.82679113	16.15854491	6.987869403	7.326491842	8.168834092	13.41053613	5.99067201	7.557882843	10.78953069	7.088840589	9.81813702	11.70477373	10.61828371	8.854011574	8.567196326	10.31063202	12.88229364	13.15870623	9.670008008	8.688174176	8.071080967	12.21898962	12.69903365	14.6529877	5.672372014	11.5774055	17.57860838	8.115658468	10.47755956	8.442139146	16.08672271	14.31942324	13.20945489	14.0286403	12.267204	12.61908879	10.87150032	9.16212408	8.607745236	9.515640323	10.97465425	12.77544701	16.92775353	7.574939207	12.59153175	10.8475645	11.57038689
Zm00001d012934	9.96396	16.43291424	18.18436727	16.08427069	16.37434006	30.89444744	29.05875041	17.60920471	30.5070994	15.27464973	31.80527666	24.20558927	21.61737599	16.03388756	17.10541144	16.90334385	19.09419943	14.62556711	17.78493463	17.33604712	14.69973773	27.56058293	15.89198224	18.85925945	14.19358431	22.87532577	20.57429335	11.1645334	20.73015832	7.812116792	10.24630251	10.2357679	12.03546985	7.199713876	9.603337197	11.2818274	11.21780549	8.32368693	11.02553413	30.25635222	13.20385708	10.68905351	11.21708582	13.49017129	24.63958229	7.701155988	31.19256213	21.44891093
Zm00001d012935	9.714764834	2.025754139	15.33516867	1.947019356	1.815375209	22.313582	26.5553221	1.909695866	15.67696754	2.307097485	22.55283523	10.08643576	11.40165146	2.51820035	3.654918581	3.271425702	9.326213271	3.927554769	3.420328743	2.298634886	3.401171081	19.05472703	3.787175172	3.305680673	2.997910176	6.208566947	3.656235097	6.286551756	14.43216589	1.880528962	2.917233423	5.148546727	2.873157351	4.429472651	4.704920453	2.51281257	4.934127361	1.83658006	2.71867089	32.16153684	2.765442214	1.885243591	5.456477224	3.661313197	11.10640687	1.754260574	26.84634793	18.74301602
Zm00001d012936	1.383892095	3.744058115	1.668308667	4.435035079	8.230455543	0.595196544	0.755489727	6.233955322	1.212609505	6.394724259	1.334880147	0.950760979	2.708843781	1.164458596	1.202115419	1.590993296	2.90045344	1.175142278	0.980654395	1.065653253	1.000955733	1.132432145	0.851396734	0.911310134	1.195042788	1.006352244	0.796569049	2.814537715	3.629505013	8.787313294	1.998141173	1.798049103	0.967800825	4.750413373	4.333778521	1.432124567	4.892801735	8.248014668	2.025431907	1.222112327	1.292720665	7.966803046	5.588026007	1.103306455	2.582164911	9.896682776	0.792233705	0.601123145
Zm00001d012937	2.383340222	6.341899588	2.081048426	6.458335501	6.306450386	2.321524445	1.267445819	6.306321495	3.346519997	6.331573024	2.717461161	2.985482338	3.310249311	3.570348146	3.310376897	2.239647402	4.081215317	3.535579024	2.825127115	1.985144589	2.448695574	2.985435366	3.382006043	4.03939051	3.606249631	1.645549043	4.00182454	1.314494755	3.514196356	7.707251688	1.07044324	1.291736968	3.305244961	3.851773175	4.355435592	3.11075666	3.995430949	6.219067704	2.196997511	2.722767842	2.733042673	6.289768493	4.203423501	2.992255473	3.627774073	6.491511769	2.733396247	2.212637857
Zm00001d012938	5.781493239	12.36986561	11.74772088	12.58775565	9.983556166	17.46088347	12.95107952	11.29442726	12.09474397	9.997502659	13.16735615	12.8156358	10.74745858	10.55498335	13.46212386	9.943660331	11.679692	19.12763123	16.92978329	12.2279016	14.98966665	11.80438948	18.35322133	17.24133343	14.23231662	10.44038624	24.1527821	9.906252616	11.04542616	7.761417913	8.691849436	10.47504299	14.90451609	8.697691971	9.628840197	11.05638751	9.414526086	10.19891107	8.781187343	15.57486395	12.516894	10.39581663	8.326112968	12.04126351	10.9504191	7.478146962	16.53294348	15.26104306
Zm00001d012939	3.207043632	3.456829138	0	2.744562455	1.366719476	7.897388099	0	0.764652126	12.48034625	2.258215145	7.91945051	6.841462595	0.722423959	10.86835854	16.86344858	11.71925373	0.746689619	33.88222462	25.96817357	14.87909956	20.47392363	5.117155809	30.2829604	46.23235657	38.00053791	21.71918804	35.62769606	0	0.68927613	0.781771693	11.05146028	0	43.01888186	0.654442006	0.721150754	20.73368301	1.035075707	1.562135247	7.149780897	8.753043071	28.34225433	1.272230601	1.138695386	34.11030555	0.401106723	0.518829283	8.658102293	7.705241448
Zm00001d012941	0	0	0	0	0	0.027882421	0	0	0	0	0.022438471	0.022640709	0	0.04436727	0.038381598	0.024443046	0	0	0	0	0	0.024331028	0	0.027703731	0	0	0	0	0.008910341	0	0.02798955	0	0	0	0	0	0	0	0	0.021425128	0	0	0	0	0	0	0	0.028629391
Zm00001d012943	0.583191058	0	0	0	0	0	0	0	0.416497368	0	0.249204923	0.449019643	0	0.351963815	0.342539677	0.775622904	0	0	0	0.285497172	0.337948312	0.62730556	0	0	0	0.974743663	0	0	0	0	1.221220031	0	0	0	0	0.410477594	0	0	1.082896672	0	0.586097563	0	0	0	0	0	0	0
Zm00001d012950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005220485	0	0	0	0	0	0	0	0	0	0	0	0.013461187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d012953	16.68903771	1.968514287	5.051260445	2.569848279	6.374339124	15.21260407	8.059760879	5.176067494	19.53578539	4.647433459	20.6798111	11.40147109	4.81841294	1.736714164	2.102795011	1.743665596	4.738306059	1.783582952	2.238646176	1.138041052	1.98671952	17.18759257	1.822870588	2.269360165	3.072132679	2.979164434	2.064146286	2.883035519	9.329708909	3.441455231	1.709004322	2.442728096	3.786374632	3.056974175	3.107287744	1.876857343	2.658195844	3.878298468	1.361637554	20.39674767	1.236243849	2.763355762	2.107250794	2.802935036	6.14240849	3.271152363	16.42856088	9.778819573
Zm00001d012954	12.27960994	10.02138697	7.513901358	8.095652826	11.68298996	12.94955759	9.539367194	13.55884065	8.962145854	7.369198157	9.684055205	10.13593948	11.04296922	12.23194889	11.78080964	11.33644807	8.688212102	10.69196703	12.12006358	11.69812265	9.604443336	10.07768134	10.73690461	9.422396372	10.61464784	9.902019135	9.275721186	9.863431315	11.89250307	12.71945883	10.4932033	6.651563928	11.94623404	8.868769861	10.25207433	12.08992312	10.78847306	11.46890557	10.76272663	13.22142088	10.70794929	13.31961563	11.01423774	12.12557608	9.31750178	14.51623664	13.25917615	8.593839078
Zm00001d012955	2.840805285	4.097602863	3.486658272	4.060518707	3.127407741	1.529059484	3.46928011	2.922488062	2.096803936	3.813902682	2.31836296	2.825104261	2.728507016	2.168615851	2.01712839	4.089330673	3.324360523	0	0	1.782185776	2.104025479	3.490458495	0	0	0	3.563413188	0	3.093671172	3.367360909	2.676086642	4.070912948	3.419543644	0	2.474371423	3.123883589	1.691705847	3.062742671	2.888930155	3.894852036	1.690046913	1.908370842	3.268615329	2.583167308	0	3.124226079	3.20815893	1.660871119	1.592776956
Zm00001d012956	101.4102007	45.12583571	1.575378352	29.4081581	50.52755577	18.74482886	2.689131076	34.45279182	44.32410542	48.76392405	40.27635497	63.54610181	22.85124626	23.18259161	16.35056056	22.12706716	25.92830728	0	0	17.01419024	14.78561583	59.00502448	0	0	0	38.45733169	0	0.171586067	22.97253034	45.01438537	28.00791816	0.830106609	0	8.666703632	6.547339603	18.7863467	14.8531567	15.62049603	29.25749924	31.58833906	16.9193153	22.60033303	17.19225754	0.102871609	21.53650631	38.24204172	42.65670657	32.58650998
Zm00001d012957	7.822154251	5.437573706	8.243652849	4.079979324	9.648505981	5.135051411	7.978437181	6.738599282	4.91114534	6.631770601	7.545264482	5.583431215	9.552464008	5.907291076	6.970747541	4.632282455	7.179545289	2.645838264	7.030973168	4.829394674	3.578305401	7.200337616	4.3516629	5.748324036	7.164515558	5.653174164	5.290092879	5.674475184	8.811175553	4.631214813	5.372397241	5.538925804	5.243773307	5.224492411	4.866000097	6.960234305	7.046189325	2.925260028	5.505603145	10.34867922	5.013354709	4.256768429	8.91540759	10.60039124	6.580671197	4.909742658	7.7260188	6.427309233
Zm00001d012958	3.310184624	2.652890048	3.091838164	1.862315877	4.442858992	1.984932047	2.32140316	5.052699137	2.643160316	3.266440975	3.485996538	4.002730057	4.211315144	3.961185202	4.146346503	3.470556431	3.796450987	2.194992731	3.497734135	3.320928859	3.131640657	3.363739692	2.236169859	2.535181267	2.654292379	4.531104075	3.516253122	2.139298748	2.769754155	1.717122869	2.634727437	1.971818277	1.933748385	2.21575109	2.077080364	2.781335202	2.539057275	1.792493095	2.630779044	2.601056316	2.535688369	1.989793785	2.775899028	2.473984098	2.896395919	2.074625217	2.196343601	2.627395718
Zm00001d012960	0	0	0	0	0	0	0	0	0	0	0	0.030140444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d012961	0.29610407	0.390645428	0.331047248	0.435396455	0.330192567	0.301737264	0.208190793	0.303777304	0.342703439	0.415444728	0.215843618	0.357796233	0.390635646	0.464890269	0.550512825	0.377881602	0.203388171	0.77460108	0.638544383	0.351894746	0.669044216	0.33435542	0.471267863	0.675747619	0.549354581	0.449071163	0.603506258	0.363098257	0.361213736	0.578380016	0.548098592	0.548405915	0.717239782	0.830409163	0.55674892	0.678732526	0.492217453	0.937667925	0.384550581	0.305463586	0.697999658	0.769869409	0.582571253	0.860139387	0.342018959	0.433891908	0.412806838	0.521285804
