ID	P5_J92/OE2	P5_J92/OE1	P5_J92/JING724	P5_J92/OE3	P6_J92/OE1	P6_J92/OE3	P6_J92/JING724	P6_J92/OE2
Zm00001d049550	-0.143992628	-0.007459285	-0.006573494	-0.083289236	0.174868191	0.008822376	-0.166769674	-0.062412343
Zm00001d049551	-0.183521999	0.129351202	-0.089732978	-0.144918299	-0.050832112	0.006698564	0.060257325	0.016981346
Zm00001d049552	-0.32585038	-0.409911898	-0.081040738	-0.308932363	-0.006442972	-0.043509805	-0.020985296	-0.161554881
Zm00001d049553	0.022725573	-0.098029116	0.086479061	0.026234271	0.179702227	0.001362222	0.111025594	-0.071169495
Zm00001d049554	0.394907381	0.052477155	0.58203477	-0.03958423	-0.330927361	-0.193854282	0.129021426	-0.147974694
Zm00001d049556	-0.154641034	0.044469945	-0.110183855	0.017451129	0.533672258	0.275540805	7.79E-05	0.005832044
Zm00001d049557	0.199666732	-0.109016672	-0.272886069	-0.010055266	-0.214988563	-0.031291941	-0.195055292	-0.030580217
Zm00001d049558	-0.141144965	0.100729681	0.021694285	0.033784199	0.313797353	0.015256552	-0.201797316	-0.027587104
Zm00001d049559	-0.012169725	-0.012169725	-0.012169725	-0.012169725	0	0	0	0
Zm00001d049560	-0.121334322	-0.089172687	0.161159838	-0.051691497	-0.09368667	0.02966886	0.049202532	-0.19918299
Zm00001d049561	0.236393424	0.009418155	0.204024088	0.049310226	-0.316921207	0.198496407	0.385341315	-0.109986653
Zm00001d049563	0.012436545	-0.01665478	0.149096109	-0.004432706	0.323966305	0.105787025	0.078686383	-0.025843016
Zm00001d049564	0.030484608	0	0	0	0	0.032320596	0	0
Zm00001d049565	0.142174637	0.100468493	0.235181223	0.172328292	0.126222516	0.080700109	0.153342964	-0.026805297
Zm00001d049568	0	0	0	0	0	0	0	0
Zm00001d049571	0.197854352	-0.060962165	-0.048575852	0.080144683	0.328688882	0.164155234	-0.106321308	-0.037100001
Zm00001d049572	-0.037731789	0.043185846	-0.211166742	0.004926805	0.368493981	-0.031030816	-0.330114399	0.036503112
Zm00001d049573	-0.221794349	0.249376058	-0.456127969	-0.199490984	-0.237885784	0.227934631	-0.376280227	-0.259100228
Zm00001d049576	0	0	0	0	0	0	0	0
Zm00001d049577	0	0.007209242	-0.029639027	-0.010627865	-0.019964304	0.017670873	0	-0.028342303
Zm00001d049578	0	0	0	0	-0.038597085	-0.038597085	-0.038597085	-0.038597085
Zm00001d049579	0.190773331	-0.018064271	-0.086199669	0.16157085	0.168892324	0.01167345	-0.330303161	0.125238956
Zm00001d049580	-0.032393389	-0.06117527	-0.032393389	0.067009802	0.005829696	-0.066889694	-0.001645031	0.059226211
Zm00001d049581	0.107279302	0.156527111	0.090408916	0.029248201	0.152797284	-0.062048215	0.006556003	-0.032029591
Zm00001d049582	-0.062326305	0.052536597	-0.425605583	0.171919551	0.010534707	0.381167396	0.351034708	0.329960592
Zm00001d049583	-0.120605542	-0.108804946	0.166518738	-0.095055847	0.165940444	0.026629991	-0.090006817	-0.028563806
Zm00001d049584	-0.051363098	0.457867315	0.170489447	-0.043311586	-0.024557293	0.018831463	0.083389177	-0.117215816
Zm00001d049585	-0.121759363	0.147223205	0.009870379	-0.224465922	0.258593053	-0.170852039	0.302324916	0.005288397
Zm00001d049588	-0.222890865	0.271460841	-0.134464815	-0.282987801	-0.287438625	0.02068133	-0.073080556	-0.180628063
Zm00001d049590	0	0	0	0	0	0	0	0
Zm00001d049592	0	0	0	0	0	0	0	0
Zm00001d049594	0.448746788	0.819155708	-0.148727739	0.067715153	-0.136181789	0.099418701	0.432492433	0.418703576
Zm00001d049595	-0.17249338	-0.163213717	0.077554942	-0.211380902	-0.169189544	-0.116112816	0.072041246	-0.210743637
Zm00001d049596	0	0	0	0	0	0	0	0
Zm00001d049597	0.085263771	-0.258377562	0.127983989	-0.209058154	0.069552115	-0.121475048	0.314843559	0.266592824
Zm00001d049598	0.165344661	0.084960534	0.031867093	-0.036939099	0.213164509	0.073971264	0.177556006	0.046274133
Zm00001d049599	0	0	-0.006968376	0	0	0	0	0
Zm00001d049600	0	-0.007430251	0	0.033503492	0	0	0	0
Zm00001d049601	0.073565272	0	0.040754354	-0.011778844	0	0.019607407	0.091039611	0
Zm00001d049602	0.518489921	0.120014878	0.098733745	0.250165703	-0.071279148	0.01313479	-0.076339553	0.137392669
Zm00001d049603	0	0	0	0	0	0	0	0
Zm00001d049605	-0.010958765	0.173680446	0.002914233	0.062834944	0.424926495	0.165802318	-0.159539433	0.098380108
Zm00001d049606	0.033351483	0.150580842	-0.166414539	-0.002979219	0.21958035	0.212160367	-0.195785269	0.097602029
Zm00001d049607	0.106687416	0.142232111	0.013009817	0.139739808	-0.021122228	0.044825953	0.11168242	-0.04837406
Zm00001d049608	-0.003286003	0.037867552	-0.001511576	0.010228507	-0.007928342	-0.044011911	0.02738929	-0.028806161
Zm00001d049610	-0.081328985	-0.041357533	-0.002708018	-0.286645228	-0.250874962	-0.075867385	0.022041214	-0.073661915
Zm00001d049612	-0.062636232	0.002141417	-0.009634326	-0.024405243	0.027816127	-0.019422239	-0.048503944	-0.006604355
Zm00001d049613	0.023351649	-0.027564439	0.019599	-0.013351513	0.012210199	-0.026828941	-0.003434466	-0.01404646
Zm00001d049615	-0.055904358	-0.036840928	-0.07352835	-0.224489258	0.233715277	0.106022934	-0.021927543	-0.00896859
Zm00001d049616	0.49385532	0.363909196	-0.147363059	0.008996823	-0.083258056	-0.138934814	-0.157015867	0.135962832
Zm00001d049617	0.000595679	0.137898999	0.021488745	-0.009117594	0.41834634	0.088654663	0.142172241	0.166171817
Zm00001d049618	0	-0.004004518	0	0	0	0	0	0
Zm00001d049619	-0.305511203	-0.185427287	-0.099907247	-0.187131208	-0.090176831	-0.16774637	-0.071551517	-0.088658155
Zm00001d049620	-0.017103874	0.008006911	0.174795613	0.055343122	0.042184157	0.08482071	0.10423392	0.065671729
Zm00001d049621	0.208140455	0.07650839	0.302843454	0.193941536	0.129973784	-0.082547269	-0.159714356	-0.091338346
Zm00001d049622	0	0	0	0	0	0	0	0
Zm00001d049623	0.17723072	0.019167684	-0.094464945	0.057464235	0.009814898	-0.024855447	0.082537426	0.14958162
Zm00001d049624	0.203919354	0.128372711	-0.034592201	0.149726207	0.136662699	-0.079259749	-0.230112682	-0.04332759
Zm00001d049625	-0.113313147	-0.238192683	0.016859818	-0.198473155	0.032516089	-0.310090996	-0.177547459	0.238185782
Zm00001d049627	0.027510927	-0.060089254	0.053365628	0.010317531	0.123505249	-0.050951073	-0.108549507	-0.054317491
Zm00001d049628	-0.105008961	0.159507655	-0.010542402	-0.013461235	0.183176103	-0.074745247	0.164092523	0.019809834
Zm00001d049629	-0.114208199	-0.115564695	-0.145999491	0.034797623	0.2556897	0.316741697	0.050263921	-0.278494066
Zm00001d049630	0.049185842	-0.06979303	-0.107842425	-0.140843844	0.135278611	0.095961884	0.103857552	0.05963022
Zm00001d049631	-0.157358999	-0.318464233	-0.098279321	0.018627544	-0.228059384	0.191609198	-0.07430251	-0.094547081
Zm00001d049632	0.014359769	-0.058678032	-0.212456763	0.000344339	-0.260472889	-0.171650942	0.045984186	-0.238727263
Zm00001d049635	-0.013174554	0.012839638	0	-0.064458503	-0.037719506	0	0	-0.036068558
Zm00001d049636	0.055593241	0.041279291	0.134155415	0.044307642	0.113254166	0.004713116	-0.102062956	0.054902899
Zm00001d049637	-0.129311341	-0.070821695	0.368365494	-0.161120928	0.137281692	-0.020244305	0.230226172	0.079823638
Zm00001d049638	-0.075829105	-0.007030963	-0.083467166	-0.019962649	0.370565086	0.057552816	-0.046581047	0.049600002
Zm00001d049640	0.393460131	0.157300512	-0.064598821	0.142428139	-0.128522068	-0.30092184	0.035849112	0.055270745
Zm00001d049641	-0.064763709	-0.104732973	-0.108022865	-0.083792611	-0.129853004	-0.0590852	-0.077026801	0.05959649
Zm00001d049642	0.063515933	0.127981711	-0.072509186	0.032964304	0.152786603	-0.039331129	0.041795501	0.201715865
Zm00001d049643	-0.052486185	0.019740849	-0.148194826	-0.056925607	-0.194174115	-0.039947178	0.628632854	-0.019370549
Zm00001d049645	0.02009185	-0.138681567	-0.245705634	0.097787788	-0.1284001	0.315802397	-0.177776686	-0.017745887
Zm00001d049646	-0.036447573	-0.032678445	-0.06891107	0	0	0	0	0
Zm00001d049647	0.164881485	-0.028045811	0.157401142	-0.12292333	-0.043230213	-0.073838317	0.061603276	-0.058752297
Zm00001d049648	0.024480535	0.279611716	0.161159745	0.035222634	0.157075165	0.013051637	0.018276154	0.034026446
Zm00001d049649	-0.091005762	0.05444413	-0.130111087	0.039794628	-0.200646737	-0.104259386	-0.101845615	-0.048638024
Zm00001d049650	-0.129992874	0.227919316	-0.263016729	-0.187418264	-0.561120904	-0.224492733	0.075112523	-0.0830935
Zm00001d049651	-0.036755381	0.44954805	-0.175833426	-0.063371366	-0.23630472	0.110494261	0.029298246	0.145880411
Zm00001d049652	-0.06261528	0.057887228	0.089328496	-0.034482469	0.088536879	0.027766196	-0.048127674	-0.102066619
Zm00001d049653	0	0	0	0	0	0	0	0.036259722
Zm00001d049654	0	0	0	0	0	0	0	0
Zm00001d049656	-0.043710993	-0.088359074	-0.095212878	-0.06745157	-0.185414956	-0.059344153	0.033270622	-0.006095822
Zm00001d049657	-0.043422573	0.031838807	0.018657554	-0.134386509	-0.189263305	-0.076810971	-0.056309169	-0.048367466
Zm00001d049659	0.588000983	0.330609835	-0.398313563	-0.072838778	-0.340093892	-0.114352396	-0.081579604	0.425577104
Zm00001d049660	0.316861811	0.609571822	0.241966919	-0.020849133	0.013084042	-0.037587211	0.614519631	-0.053916062
Zm00001d049661	0.013539692	0.148501848	0.021153045	-0.164660398	-0.082603292	-0.201357379	0.218443934	0.128896205
Zm00001d049662	0.209461406	0.138798618	0.185455998	0.103148194	0.201247633	-0.046300689	-0.072197539	-0.054812379
Zm00001d049663	0.011372116	0.004918941	0	0.014191612	-0.006901707	0	-0.006110532	0
Zm00001d049664	0.072208	-0.108537954	-0.641497311	0.14534417	-0.040373488	0.170046229	-0.686216291	-0.260779756
Zm00001d049665	0.032171282	0.113270571	-0.290531035	-0.000270915	-0.243886159	-0.012830527	0.015673485	-0.04364046
Zm00001d049666	-0.210636649	-0.288200779	-0.250380627	-0.26867457	-0.273928124	-0.164736404	-0.048031255	-0.075258352
Zm00001d049667	0	0	0	0	0	0	0	-0.016190118
Zm00001d049668	-0.097010355	-0.155776896	-0.063683032	-0.203417266	-0.22147096	-0.221786765	-0.009618333	-0.118616155
Zm00001d049670	0	-0.003085069	0	0.031199019	0	0	0	0
Zm00001d049671	0	-0.020699075	-0.022629314	0	0.103979131	0	0	0
Zm00001d049672	0.014197191	-0.02116315	-0.027014895	0.040391674	0.135653455	-0.056320505	-0.039830836	-0.011380362
Zm00001d049673	-0.146054684	-0.30965848	-0.814449845	-0.075667369	0.085150648	0.217506592	-0.840225463	-0.025452871
Zm00001d049674	-0.198929779	-0.352212427	-0.179419838	-0.141414415	-0.261206499	-0.093934473	-0.02639806	-0.115763683
Zm00001d049676	-0.067113535	0.021650129	-0.3418406	0.043343104	0.044814207	0.139722078	-0.133501183	-0.048754209
Zm00001d049677	0.626312085	0.516934009	0.05619807	0.65611086	-0.116622191	0.494254513	-0.056097282	0.396158987
Zm00001d049678	-0.057264925	0.117858014	-0.024320002	0.063635291	-0.096225988	0.111231267	-0.222472987	-0.111071136
Zm00001d049679	0	0	0	0	0	0	0	0
Zm00001d049680	0.059591399	0.04527326	0.03291941	-0.078894802	-0.043160526	-0.087442429	-0.104730342	-0.110329601
Zm00001d049683	0.454798279	0.428572349	0.27895883	0.208431695	-0.037179168	-0.058545825	0.095197842	0.027699938
Zm00001d049684	-0.128691425	0.505658581	-0.295153629	-0.318336529	-0.094859094	-0.184265874	0.052739385	-0.043966044
Zm00001d049685	0.08934639	0.080670121	-0.060598768	-0.020739743	0.155890364	0.051620148	-0.068073689	0.01364008
Zm00001d049686	0.060615597	0.002366356	-0.186638678	0.154958447	0.215817331	-0.026748518	-0.223956578	-0.140419074
Zm00001d049687	0.398970884	0.279848763	0.090496861	0.185676941	0.104473381	0.126497693	0.074167221	0.38225648
Zm00001d049688	0.024504845	0.07895736	-0.138728173	-0.002403697	-0.083851706	-0.039333076	-0.053944896	-0.031942191
Zm00001d049690	0.08579197	0.058322046	0.027325497	0.180742813	-0.105333778	-0.197878532	-0.065974468	-0.142512693
Zm00001d049691	0.193124675	-0.059493638	0.057839199	0.105737852	-0.1213986	0.004729455	0.119111676	-0.090733028
Zm00001d049693	0	0.000665668	0	0.007109543	0.032569678	0	-0.012674165	-0.006878173
Zm00001d049694	-0.130625259	-0.11711773	0.304710592	-0.01206076	0.054510344	-0.030297218	0.047596593	-0.110804589
Zm00001d049697	0	0	0	0	0	0	0	0
Zm00001d049698	0.096238477	0.151074286	0.091035576	0.174998981	0.09828595	0.065475892	-0.069245183	-0.021836393
Zm00001d049699	0	0	0	0	0	0	0	0
Zm00001d049700	0.169371714	0.045112482	-0.092876268	0.033412063	0.057880543	-0.083682084	0.213339331	-0.015497068
Zm00001d049701	-0.014606424	-0.022754459	-0.014606424	-0.022415521	-0.015140388	-0.025615019	-0.026479773	0.015025906
Zm00001d049703	0.068196117	-0.109001067	0.399813946	-0.086597257	0.005976139	-0.028816813	0.204180806	0.101884452
Zm00001d049704	2.394571117	-0.007708623	0.368807489	-0.043419475	-0.0154357	-0.150907005	0.755624216	-0.167206217
Zm00001d049706	-0.218195569	0.066072132	-0.274774588	-0.147907309	0.306029296	0.101521156	-0.292506002	-0.052668232
Zm00001d049707	-0.020942468	0.108890429	-0.001316863	0.187356354	0.435759707	0.205609105	0.145172487	0.117103251
Zm00001d049708	0.068399221	0.114353943	-0.071779728	0.140339739	0.248372265	0.050399639	-0.143475235	0.01618819
Zm00001d049709	-0.076374871	0.023341639	0.175364484	-0.047440001	-0.024124656	0.024916486	0.063960095	-0.095159565
Zm00001d049712	-0.064067801	-0.112443546	-0.020007981	-0.052952484	0.263221406	0.074017263	-0.004370463	-0.08976335
Zm00001d049713	-0.013808892	0.095076292	-0.128220142	-0.121666169	-0.18083129	-0.119892158	0.037522144	0.017421428
Zm00001d049714	-0.064936634	0.088325064	-0.198118365	0.025982292	0.033073038	-0.043149877	-0.154644154	0.016847062
Zm00001d049715	0.281183687	-0.028453739	0.226495452	-0.055483575	-0.122012577	0.108553086	0.966642337	0.002131994
Zm00001d049716	0.394780775	-0.116537735	0.073722308	-0.180091042	-0.064177454	-0.214246328	0.606510506	-0.017840695
Zm00001d049717	0.013724029	0.142083306	-0.086180428	-0.008364436	0.058531879	0.024974282	-0.068975852	-0.102933434
Zm00001d049718	0.112008912	0.172997966	0.344378771	-0.027147843	-0.016654194	-0.020856306	0.030405336	-0.000233291
Zm00001d049719	-0.035764654	-0.050099635	-0.329432854	-0.150820358	0.015888366	-0.263318404	-0.208620425	0.023030553
Zm00001d049721	0	0	0	0	0	0	0	0
Zm00001d049722	-0.102624742	-0.193529353	-0.291579628	-0.378467897	-0.198908018	-0.399601103	0.023163751	-0.387553133
Zm00001d049723	0.099824328	-0.017626266	0.140622481	-0.002910473	-0.062263006	-0.028046692	0.121771927	0.026525652
Zm00001d049724	-0.151541887	0.040280152	-0.256489009	-0.115582449	-0.060180017	0.080319028	-0.022618489	-0.067970832
Zm00001d049725	0.081699789	0.081482973	-0.217537767	0.21555328	0.282875603	0.053277093	-0.274039046	-0.009785496
Zm00001d049726	-0.233014324	0.004649411	-0.526268269	-0.04616334	0.08707502	0.238937648	-0.526609474	-0.21038297
Zm00001d049727	0.371411157	-0.001692837	-0.052901397	0.013223938	-0.306490157	-0.180905148	0.355581726	0.380463787
Zm00001d049729	0.041708934	0.034637415	-0.000558934	0.084521822	0.293927265	0.125672197	-0.130603259	0.057346027
Zm00001d049730	0.073525818	0.12124565	-0.05881224	0.134384297	0.354278553	0.085275114	-0.08495801	0.15461986
Zm00001d049731	0	0	0	0	-0.012069303	-0.012069303	-0.012069303	-0.012069303
Zm00001d049732	-0.345823852	-0.394635689	-0.989012945	-0.341430794	-0.468037647	-0.276889833	-0.986320133	-0.475009
Zm00001d049733	-0.04269754	0.152731342	-0.188178704	-0.003023532	0.011053833	0.109562939	-0.093029892	-0.135624593
Zm00001d049734	0.012569715	0.158329466	0.063210586	0.160154238	0.240179341	0.049489473	-0.153224997	-0.100693581
Zm00001d049736	0.035629643	0.016505893	-0.018122412	0.094102218	0.201222639	0.035348589	-0.185106172	0.01892131
Zm00001d049737	-0.194010185	0.089311722	-0.013083533	0.083969304	-0.135463809	-0.155813618	-0.284773497	-0.110025171
Zm00001d049738	0.181652206	0.002470603	-0.064085607	0.014529476	0.130432217	-0.042235065	-0.108680008	-0.091578625
Zm00001d049739	0	0	0	0	0	0	0	0
Zm00001d049741	-0.08059393	0.338172965	-0.079859036	0.071682629	-0.107810193	0.008635278	-0.072673784	-0.011273308
Zm00001d049742	-0.079409011	0.238422435	-0.115533736	0.119391938	-0.01127805	0.308994616	-0.082442986	-0.011165209
Zm00001d049743	0.026915551	0.175677485	0.033806228	-0.030639395	-0.074143324	0.026750222	0.108784997	0.176101292
Zm00001d049745	0	0	-0.019853566	0	0	-0.017030675	0	-0.018976589
Zm00001d049746	0.033933706	-0.008891826	0.027737977	0.005543119	0.131124518	0.018224968	0.098833	0.03026792
Zm00001d049748	0.184692342	0.414385046	-0.131050272	0.240090685	0.087989226	0.047646443	0.072032729	0.451457574
Zm00001d049750	-0.031649607	0.036853089	-0.028486712	-0.099383754	0.008727316	-0.119907098	-0.070894998	-0.012492242
Zm00001d049752	0.026363843	-0.064549604	-0.098721205	0.039392043	0.122882115	-0.043592577	-0.150903491	-0.020935085
Zm00001d049753	-0.247890648	-0.181956523	-0.076404978	-0.226971001	-0.113193653	-0.102352547	-0.112386604	-0.238462776
Zm00001d049756	-0.006722552	0.072561659	0	-0.017700945	0.039197156	-0.031239964	0.016480134	-0.017332665
Zm00001d049759	0.040321385	0.050430165	0.128746125	0.044458343	0.237990712	0.058837457	-0.05037887	-0.059495246
Zm00001d049760	-0.015025901	0.043128465	0.051734402	0.038644526	0.250461265	0.098680769	0.071246256	-0.112755782
Zm00001d049761	0.022591212	0.071879508	0.044232511	-0.025471561	0.293165852	0.070114597	-0.085622741	0.050310966
Zm00001d049762	-0.196141576	0.037478264	-0.215818043	-0.105578422	0.321207519	0.194465536	-0.339861287	-0.058327475
Zm00001d049763	-0.103564828	-0.044253859	-0.133060003	-0.164124743	0.181721911	0.031365913	0.08810895	-0.064971524
Zm00001d049764	0.034760817	0.034566201	0.061102464	-0.0334344	0.34509141	0.044524659	-0.026855095	0.042499187
Zm00001d049765	-0.033142438	0.004863915	0.004968968	0.010577059	0.014655263	0	-0.01043145	0.057980643
Zm00001d049766	0.087051169	0.125655067	-0.407923607	-0.215144922	-0.215004389	-0.293253765	-0.134273759	-0.005781801
Zm00001d049767	0.07502795	0.091899035	0.175325426	-0.020298882	0.160204061	0.07829945	0.172838747	0.054586088
Zm00001d049768	-0.069245289	0.192520995	-0.544321165	-0.041622479	-0.210240346	-0.039157754	-0.073449832	0.429636478
Zm00001d049769	-0.126277182	0.188984494	-0.04282699	0.165467471	-0.085295462	-0.005863539	0.037960769	-0.108593928
Zm00001d049770	-0.053049426	-0.018351821	-0.042813199	0.01378044	0.055667801	0.018645564	-0.04217101	-0.005000027
Zm00001d049771	-0.512493764	0.163940624	-0.722838341	0.964784005	0.094826595	0.650495622	-0.729671443	0.298658867
Zm00001d049774	0.020842557	-0.039909113	-0.047667899	-0.041208426	-0.098583524	0.01208281	-0.051364634	-0.019707421
Zm00001d049776	0	0	0	0	0	0	0	0
Zm00001d049777	0	0	0	0	0	0	0	0
Zm00001d049781	0.032715649	0.031341699	-0.025782575	-0.022269159	0.010100571	0.031916821	-0.006593834	-0.050657879
Zm00001d049783	-0.103950722	0.048662903	0.284812858	-0.103950722	-0.198979344	-0.198979344	-0.198979344	-0.198979344
Zm00001d049784	-0.056793492	0.041710614	-0.082056814	0.210593381	-0.141217072	-0.032296932	-0.019744945	0.035924292
Zm00001d049785	-0.06950232	0.147027007	-0.305350067	0.174004292	0.359589121	0.20431963	-0.091296096	0.474897179
Zm00001d049786	-0.006917205	0.201967484	-0.186437488	-0.219224403	-0.099907343	-0.078759709	0.059588	-0.142528502
Zm00001d049787	-0.178992898	-0.010778309	-0.401557182	0.110426797	0.402343156	0.128618096	-0.561516075	-0.417983452
Zm00001d049788	-0.211338239	0.112588744	-0.15316923	0.384798725	0.119002073	0.443249933	-0.257515731	-0.058019484
Zm00001d049789	0.050940649	0.106834951	0.015477649	-0.141412511	-0.397155147	0.129919488	0.275023646	-0.078751827
Zm00001d049790	-0.197568655	-0.305738944	-0.006125799	-0.257217691	-0.214373605	-0.223687443	0.07662869	-0.127245797
Zm00001d049792	-0.098815696	-0.006271051	-0.051280126	-0.080761216	0.064123462	0.097083391	0.2051942	0.036652659
